,country,time_of_day,lat,long,road_type,road_condition,weather,solar_angle_elevation,month,hour,forward_acceleration,lateral_acceleration,forward_velocity,lateral_velocity,field_view_horizontal,camera_distance_from_ground,camera_pitch_angle,distortion_magnitude,camera_offset,laplacian,quality,brightness,noisiness,sharpness,contrast,complexity,temperature_2m,relative_humidity_2m,rain,snowfall,cloud_cover,cloud_cover_low,cloud_cover_mid,wind_speed_10m,weather_code
27581,IT,day,45.50887091945985,9.236088040857211,city,normal,clear-day,45.017117572619306,7,8,0.2773197382161505,-0.7108243683960702,39.4986948756673,0.3425561813382834,120.9702880538638,1.102109518675779,0.9415250836037842,0.0465482622168124,39.98099524207568,92.65977469751428,0.55576164,0.13646774,0.9968742,0.92153865,0.15736787,0.23749165,28.15399932861328,54.4507942199707,0.0,0.0,20.0,8.0,1.0,7.235910415649414,1.0
14701,SE,day,59.271373025565744,15.196422256189598,city,normal,cloudy,12.43350295921661,5,17,1.6833882379332996,-1.5744756301734173,35.96475116913688,-0.0121816704166272,121.8558717032652,1.128173733560131,1.732561819006846,0.0784849875174295,34.79395280223011,42.701234833453874,0.6297717,0.16869894,0.99473685,0.9763891,0.17200445,0.08223796,11.179499626159668,36.629669189453125,0.0,0.0,63.0,0.0,63.0,11.275529861450195,2.0
4675,SE,day,55.59117789759868,12.997846160395092,city,normal,cloudy,47.64792670288461,5,13,-0.7487111780273228,0.2083705991898095,39.82918800159819,0.046305083264443,121.100845132532,1.131092790341723,0.8810810877117011,0.0287084897382195,34.136425977591585,208.5462085381048,0.58304596,0.17145102,0.99577075,0.9806574,0.115179926,0.24364138,15.617499351501465,65.69398498535156,0.0,0.0,99.0,35.0,5.0,18.94708251953125,3.0
85955,SE,day,63.32138453157356,19.03509634850809,arterial-rural,snow,snow,13.445603203082,3,14,-0.3774828680481953,-1.089968876462212,92.82413424011668,-0.1973225034590028,120.6802679025302,1.091214386508083,-0.7525103523348776,0.0575832107783082,19.153658261130506,37.49697274033659,0.667207,0.13503046,0.99556303,0.9722056,0.15007372,0.14198181,0.4895000159740448,88.36888885498047,0.0,0.0,98.0,89.0,95.0,6.287129878997803,3.0
80885,SE,day,64.75328641589837,20.961017474390463,arterial-urban,snow,snow,1.1416942524721492,1,13,-0.0917887600704852,0.3845384164222875,37.46301800308628,-0.2760324146821208,121.2376221304691,1.124371377834915,1.0237169367511252,0.0207499795669303,16.47928310679553,20.66742135192469,0.6799577,0.14917493,0.9949418,0.9537615,0.15947527,0.21303387,-4.741500377655029,82.647705078125,0.0,0.5600000023841858,100.0,100.0,100.0,30.12406539916992,73.0
10744,SE,day,55.59014085993069,13.015592045290292,city,normal,partly-cloudy-day,41.84533512892542,5,14,0.7506891184789747,-2.142016458830491,-0.026628555203674,0.0107234941619055,121.100845132532,1.131092790341723,0.8810810877117011,0.0287084897382195,34.136425977591585,73.80226864382243,0.6212326,0.15506111,0.9963116,0.9844764,0.08389339,0.12227367,14.947999954223633,65.32740020751953,0.0,0.0,77.0,23.0,35.0,2.099142551422119,2.0
29023,DE,night,52.55071196269624,13.412623465573452,city,normal,partly-cloudy-night,-26.768816685186323,9,20,0.5635235752417243,-1.2431893499619615,29.82958763202821,0.1196156952079284,120.9702880538638,1.11944171485232,-0.8395695537100034,0.0465482622168124,39.98099524207568,121.65852126646408,0.57975084,0.10925929,0.9924274,0.97622675,0.1352739,0.17436853,20.552499771118164,69.37654113769531,0.0,0.0,0.0,0.0,0.0,8.699792861938477,0.0
20128,IT,day,45.44746013095116,9.180419418606576,city,normal,clear-day,60.40643891125464,7,10,-1.0022237658900717,-0.8366722458401338,28.726287551496736,0.0999464814441209,120.9702880538638,1.102109518675779,0.9415250836037842,0.0465482622168124,39.98099524207568,423.6464627415188,0.7149601,0.27966863,0.9975159,0.9847126,0.21427397,0.108664475,31.013500213623047,46.35015106201172,0.0,0.0,79.0,3.0,2.0,5.116561412811279,2.0
19112,DE,day,50.92558931207146,6.9781667155307066,city,normal,partly-cloudy-day,10.944695345187045,11,8,3.091871470502176,-0.5575669244624198,4.492616728539595,0.0008492900440358,121.1604837134374,1.125060013269004,-0.8404232933982806,0.088727668963989,31.73622738887918,67.16957986550146,0.7174782,0.29168653,0.99643767,0.9836219,0.13971095,0.14020273,6.540999889373779,87.66383361816406,0.0,0.0,57.0,21.0,50.0,9.746630668640137,2.0
42678,PL,day,52.237321311762365,21.02022614486481,city,wet,rain,15.638503338674283,4,15,1.9308694835198423,-0.9986639893101678,12.448922898528345,-0.0117384875861227,120.0310462140434,1.129930671152837,0.7845076667532294,0.0339008523862861,14.273953023409025,57.551026633775,0.5713754,0.20035471,0.9936754,0.94637334,0.1389937,0.0780365,3.095999956130981,94.81982421875,0.6000000238418579,0.0,100.0,80.0,100.0,13.10419750213623,53.0
40886,SE,day,62.39140907647752,17.314298698637245,city,snow,cloudy,9.236376370516467,1,12,-2.799207585619445,-1.0727031821107869,15.955634605883231,0.0141571045450987,120.4121940536434,1.096924474809985,0.0014707351158502,0.0498689260528878,22.4702791665162,104.96395500733335,0.52961266,0.12812819,0.9938251,0.9332127,0.13919173,0.10420968,-10.494999885559082,70.38836669921875,0.0,0.0,72.0,0.0,99.0,11.269782066345217,2.0
34848,PL,day,54.34078734265468,18.648205123052207,city,normal,clear-day,52.90026946222367,6,9,0.5006756849230449,-0.7725198819176675,21.79516431942888,-0.0751722610667636,120.7571865009013,1.146133774946981,-0.1805215477089987,0.0721550162525081,23.97482685304935,119.86090278187989,0.5753497,0.17489348,0.99139106,0.9748244,0.12672332,0.09152141,19.30599975585937,61.84587097167969,0.0,0.0,16.0,0.0,16.0,12.224106788635254,0.0
32471,DE,day,50.936486227526885,6.987810221576199,city,normal,partly-cloudy-day,13.025027499690324,11,9,-1.1828608147420852,-1.2873008817160951,32.22549455787442,0.428325798814029,121.1604837134374,1.125060013269004,-0.8404232933982806,0.088727668963989,31.73622738887918,334.42688853263616,0.66399115,0.18508863,0.99584514,0.98897564,0.121727966,0.1795848,6.514999866485596,87.66142272949219,0.0,0.0,57.0,21.0,50.0,9.746630668640137,2.0
66524,IT,night,41.97149012501102,12.55119186471294,highway,normal,clear-night,-23.7203512969074,8,20,-0.3742152558992398,-0.928662735530688,88.16910119090363,-0.1640343920176161,120.9702880538638,1.102109518675779,0.9413256208462162,0.0465482622168124,39.98099524207568,114.07572901073787,0.622458,0.07222645,0.9851854,0.9547219,0.094552144,0.25433177,24.37299919128418,77.44493103027344,0.0,0.0,0.0,0.0,0.0,4.349896430969238,0.0
96126,DE,day,53.51121042729827,9.91381235636554,highway,normal,partly-cloudy-day,39.51738131564045,9,12,0.9558171115344856,0.5949621075355516,58.08237655049588,-0.7213425968500834,121.0847164834004,1.13414802111517,1.4147402946396068,0.0247496022748684,37.79941028289983,28.26872987328009,0.7067651,0.1810909,0.99756646,0.98577255,0.116640545,0.1259573,18.64999961853028,48.594573974609375,0.0,0.0,50.0,100.0,0.0,10.195056915283203,2.0
22098,DE,twilight,50.93597996395113,6.961816819393186,city,normal,rain,-2.1805169310345605,11,15,1.6565789995513391,1.3487163309946617,37.13231970835599,0.2587978783898624,121.1604837134374,1.125060013269004,-0.8407723553183722,0.088727668963989,31.73622738887918,39.52138918088223,0.5598671,0.10041369,0.9936631,0.9559508,0.1258119,0.1775826,11.308500289916992,81.51335906982422,0.0,0.0,99.0,99.0,85.0,15.646544456481934,3.0
17852,SE,day,55.601355650765655,13.004097962954072,city,normal,partly-cloudy-day,20.223801359637264,5,16,0.5932829514080799,-3.4352458037206337,23.28854251976899,-0.1682205959703625,121.100845132532,1.131092790341723,0.8810810877117011,0.0287084897382195,34.136425977591585,75.31610099347303,0.533758,0.093192264,0.9913606,0.94324744,0.15160647,0.1560343,13.526000022888184,76.76516723632812,0.0,0.0,84.0,1.0,14.0,6.830519199371338,3.0
8802,DE,twilight,50.942541690293616,6.956522894978471,city,normal,partly-cloudy-night,-0.0996020706919864,11,6,-0.8318793264885461,0.2674879666560463,14.344109166275052,0.0783584719591685,121.1604837134374,1.125060013269004,-0.8404232933982806,0.088727668963989,31.73622738887918,80.94671278223801,0.7100974,0.16610725,0.9911265,0.97837126,0.18226016,0.28096747,5.349999904632568,90.36956787109376,0.0,0.0,87.0,85.0,85.0,7.928177833557129,3.0
43167,PL,day,52.229361750598656,20.98499486555149,city,wet,rain,29.78386554772108,4,14,-1.4033242590268615,-0.0796028233121574,41.87478304879307,0.1383939981064151,120.0310462140434,1.129930671152837,0.7845076667532294,0.0339008523862861,14.273953023409025,99.20092431149249,0.541553,0.09728449,0.99245363,0.9660438,0.12043559,0.16109225,2.765499830245972,96.5102996826172,0.800000011920929,0.0,100.0,100.0,100.0,12.101570129394531,53.0
13686,SE,day,55.57924707682415,13.002698554630308,city,normal,partly-cloudy-day,18.16074673476952,5,17,0.994850100200922,-1.2183276979797255,38.42742532546414,-0.0597456146067795,121.100845132532,1.131092790341723,0.8810810877117011,0.0287084897382195,34.136425977591585,70.47885995537732,0.7606187,0.42624533,0.9913708,0.9679694,0.31281182,0.4078833,13.441499710083008,76.75169372558594,0.0,0.0,84.0,1.0,14.0,6.830519199371338,3.0
19689,IT,day,45.493258345350064,9.226037131935612,city,normal,clear-day,64.25286922132742,7,11,0.1335087777568258,-0.9266716637514548,27.115439455515,-0.0357075465609779,120.9702880538638,1.102109518675779,0.9415250836037842,0.0465482622168124,39.98099524207568,52.51109754513631,0.7955753,0.28262156,0.9985738,0.99658316,0.16086993,0.1864469,31.804000854492188,41.05769348144531,0.0,0.0,92.0,0.0,5.0,2.968636035919189,3.0
29107,DE,day,51.34257943045071,12.398194711299844,city,normal,partly-cloudy-day,35.39546489818659,9,10,-0.321439322066961,-0.3321391357101521,18.04060934668026,0.1803710674549117,120.9702880538638,1.11944171485232,-0.8397440833488172,0.0465482622168124,39.98099524207568,123.88344691721548,0.69771594,0.16365327,0.99697876,0.9850366,0.17060284,0.21803883,17.354000091552734,65.41142272949219,0.0,0.0,88.0,86.0,0.0,5.014219284057617,3.0
25667,SE,day,55.58713482661495,12.966843076712872,city,normal,cloudy,28.10590900353582,5,15,-0.3900465659238838,-1.4890002846720554,40.65138202363969,-0.0472787042972862,121.100845132532,1.131092790341723,0.8810810877117011,0.0287084897382195,34.136425977591585,83.48296983921423,0.6230354,0.15208167,0.99685043,0.99078345,0.07176504,0.102020144,14.02400016784668,72.58341217041016,0.0,0.0,81.0,1.0,4.0,9.686609268188477,3.0
50988,IT,night,41.82163192710773,12.579872826271044,highway,normal,clear-night,-28.399729956859417,8,21,-0.0037959294106937,-0.0549885925704364,90.17073374613872,-0.1552994668146735,120.9702880538638,1.102109518675779,0.9413256208462162,0.0465482622168124,39.98099524207568,82.35812375170109,0.5935605,0.10654122,0.99256223,0.97285956,0.18126477,0.24027818,24.864999771118164,75.16267395019531,0.0,0.0,9.0,0.0,9.0,4.896529197692871,0.0
22576,PL,night,54.40994108101539,18.564284369109007,city,normal,clear-night,-9.786776934921818,6,20,-0.1879005402136665,-1.49511188066922,29.526977352945742,-0.2114211674138796,120.7571865009013,1.146133774946981,-0.1805215477089987,0.0721550162525081,23.97482685304935,98.32971641924762,0.67103726,0.24045536,0.9725214,0.7549362,0.31892592,0.5701413,11.944000244140623,77.03276062011719,0.0,0.0,42.0,0.0,42.0,7.145795822143555,1.0
1869,PL,night,52.205844988220285,20.97171870176601,city,normal,partly-cloudy-night,-6.402979178715739,4,18,1.2722449145918813,-0.4142133163839236,20.00386569265495,0.0706785743217942,120.0310462140434,1.129930671152837,0.7839397138594092,0.0339008523862861,14.273953023409025,11.016071953212752,0.68440473,0.16914156,0.9987715,0.979086,0.17983052,0.107705,10.70900058746338,74.75174713134766,0.0,0.0,34.0,0.0,34.0,2.968636035919189,1.0
30023,PL,day,54.40146386987122,18.59201856199233,city,normal,partly-cloudy-day,9.270855230797965,6,17,-1.5313392011236029,-1.710356534387578,54.46165127298801,-0.8392486195496126,120.7571865009013,1.146133774946981,-0.1805215477089987,0.0721550162525081,23.97482685304935,66.87041877926471,0.505769,0.12135987,0.9844736,0.8031791,0.13427177,0.20196074,17.413000106811523,59.58185577392578,0.0,0.0,55.0,0.0,0.0,8.473393440246582,2.0
63140,PL,night,50.2812736496173,18.97754421388312,arterial-urban,wet,partly-cloudy-night,-30.47044925965384,3,20,0.136757652658478,-0.6847610661222048,59.49950925829135,-0.6568331327592625,121.1021209397552,1.130775474183994,1.5756076142438202,0.0187677375734818,17.228965204550715,133.02746203208923,0.7035869,0.14820917,0.99527764,0.9602739,0.10026122,0.27071813,5.439500331878662,90.3761749267578,0.1000000014901161,0.0,47.0,14.0,43.0,8.825508117675781,51.0
22609,IT,day,45.51427900434576,9.2336734138778,city,normal,clear-day,64.4073361462904,7,11,0.9109348218036168,-0.1659673880786262,26.555304988118213,0.0171567579209583,120.9702880538638,1.102109518675779,0.9415250836037842,0.0465482622168124,39.98099524207568,41.94909433241244,0.66649973,0.20507379,0.99724495,0.9320693,0.26601472,0.17546052,31.777999877929688,41.05057144165039,0.0,0.0,92.0,0.0,5.0,2.968636035919189,3.0
30551,SE,day,59.2957010671773,15.202525914606287,city,normal,cloudy,9.36066196902523,5,18,4.1482569735550205,-1.523526259013857,53.11637555407371,0.1029858725999002,121.8558717032652,1.128173733560131,1.732561819006846,0.0784849875174295,34.79395280223011,63.82828007492982,0.5960105,0.19242537,0.99525636,0.96610886,0.14725567,0.100582056,11.185999870300291,36.6316032409668,0.0,0.0,63.0,0.0,63.0,11.275529861450195,2.0
99761,SE,day,65.58716263364441,22.02907869583596,smaller-rural,snow,partly-cloudy-day,2.640118280823785,3,16,5.938294699429747,0.4929896069340859,59.47995060615708,-0.1068833053218129,120.6802679025302,1.091214386508083,-0.7531883635207067,0.0575832107783082,19.153658261130506,41.49279746299724,0.5359768,0.08779834,0.9937722,0.96930593,0.15268971,0.13396129,-2.2044999599456787,80.8155746459961,0.0,0.0,89.0,5.0,87.0,11.792404174804688,3.0
78893,SE,day,63.63072528187955,19.88047970569731,arterial-rural,snow,snow,9.3027324483768,3,15,1.3984671659589962,0.3226581509971325,97.375236438901,-1.089965080325175,120.6802679025302,1.091214386508083,-0.7525103523348776,0.0575832107783082,19.153658261130506,33.989052861271816,0.6936933,0.14421546,0.99584204,0.9620212,0.16258094,0.19360971,-0.2199999988079071,94.68102264404295,0.0,0.1400000005960464,100.0,100.0,85.0,6.119999885559082,71.0
7993,DE,twilight,50.94099385878835,6.973482230946915,city,normal,rain,-2.871101673292557,11,15,0.4867107985512807,-0.5967409518112243,29.01722505502441,0.3404767985118415,121.1604837134374,1.125060013269004,-0.8407723553183722,0.088727668963989,31.73622738887918,31.70393622606912,0.64359754,0.13754773,0.9963894,0.9823025,0.114325166,0.1613156,11.3149995803833,81.51422119140625,0.0,0.0,99.0,99.0,85.0,15.646544456481934,3.0
31971,PL,day,52.20967652142812,20.94949157340101,city,normal,partly-cloudy-day,46.67436404806232,4,9,0.6812673004272033,-1.2813586341203322,-0.0057121245110609,-0.0090260418443528,120.581700743319,1.136123277061316,1.6937316964155458,0.0372505490510181,14.756775720979997,72.32526501933253,0.62484163,0.10175486,0.9959942,0.9894378,0.08504026,0.078753434,14.752500534057615,59.95382690429688,0.0,0.0,25.0,0.0,23.0,11.11345100402832,1.0
21335,SE,day,62.84613213924026,17.37993673549055,smaller-rural,snow,snow,7.483106776762128,1,11,-1.569514942096742,1.632438344376459,0.0098537774325002,-0.0068795311941011,120.4121940536434,1.096924474809985,0.0041869554046097,0.0498689260528878,22.4702791665162,39.03406984549071,0.6330001,0.1038858,0.99665916,0.9862288,0.13306211,0.11336497,-3.179499864578247,93.84635925292967,0.0,1.2599999904632568,100.0,100.0,100.0,22.35481071472168,75.0
15122,SE,day,55.58067182164115,12.992295216641164,city,normal,partly-cloudy-day,17.76556017489918,5,17,-0.5181080973529011,-0.3867398715139378,34.1120607475898,0.0068021345903139,121.100845132532,1.131092790341723,0.8810810877117011,0.0287084897382195,34.136425977591585,27.13760106168647,0.63245046,0.20120849,0.9922839,0.91986555,0.15681605,0.12764116,13.4350004196167,76.75065612792969,0.0,0.0,84.0,1.0,14.0,6.830519199371338,3.0
20777,PL,day,52.23121446418785,21.018392239609064,city,wet,rain,27.515947825113976,4,14,-1.9987816194705803,-0.7316870145847286,20.47096615059052,0.0527106689684956,120.0310462140434,1.129930671152837,0.7845076667532294,0.0339008523862861,14.273953023409025,78.60916083463644,0.81398946,0.1517977,0.9916114,0.98749536,0.45484152,0.6549986,2.7810001373291016,93.12970733642578,0.699999988079071,0.0,100.0,97.0,100.0,13.905508995056152,53.0
44195,SE,night,67.8547756553408,20.230555430232823,city,snow,cloudy,-13.177762079843646,1,15,-0.1206128332607239,-0.4627300765324369,24.562231662333275,0.1482622468744872,120.6309216201748,1.128509700670556,0.9952053658639703,0.0196658702198471,15.86302969406678,67.87431625914014,0.580943,0.08002839,0.9893496,0.9541185,0.08759577,0.12559678,-15.020499229431152,81.54275512695312,0.0,0.0,100.0,100.0,3.0,11.966954231262209,3.0
7317,DE,day,50.94498485983868,6.941833234261965,city,normal,partly-cloudy-day,9.03951569902938,11,8,0.4574077167064392,0.4480216264930978,-0.0044273978666062,-0.0306809251041642,121.1604837134374,1.125060013269004,-0.8404232933982806,0.088727668963989,31.73622738887918,143.15432585947397,0.5456331,0.17734875,0.9942812,0.9175025,0.113878675,0.18346173,5.673999786376953,90.71061706542967,0.0,0.0,50.0,47.0,34.0,8.287821769714355,2.0
17371,SE,day,59.26954991911501,15.17727537357308,city,normal,cloudy,11.487598889019722,5,17,0.7065204261627793,-0.5005441239084212,38.5720178360102,-0.0384651029363364,121.8558717032652,1.128173733560131,1.732561819006846,0.0784849875174295,34.79395280223011,70.42426530966799,0.663056,0.2151898,0.99412423,0.95347,0.21678534,0.102502294,11.179499626159668,36.629669189453125,0.0,0.0,63.0,0.0,63.0,11.275529861450195,2.0
40739,IT,day,45.49016120763601,9.237035843579427,city,normal,clear-day,63.40449749433529,7,10,1.3646682488572155,-0.3885515870239481,40.37006137713912,0.1355725671174558,120.9702880538638,1.102109518675779,0.9415250836037842,0.0465482622168124,39.98099524207568,135.64552959793758,0.80808544,0.08047827,0.99715316,0.983192,0.21523328,0.30239367,31.686498641967773,44.25450134277344,0.0,0.0,85.0,4.0,7.0,6.409617424011231,3.0
27359,SE,day,60.67351290463821,17.155911639592684,city,snow,clear-day,10.851542050177857,2,12,1.0207443295121303,-0.2472566666449922,39.35960236583652,0.2137767516162521,120.4121940536434,1.096924474809985,0.0041869554046097,0.0498689260528878,22.4702791665162,168.40266925388434,0.64093435,0.16490285,0.99686784,0.9745116,0.1040684,0.17393991,-8.82450008392334,72.48323822021484,0.0,0.0,0.0,0.0,0.0,9.885261535644531,0.0
11973,SE,day,55.59064934265137,13.016720290969992,city,normal,cloudy,37.24716014528141,5,14,0.0331085341795033,0.8712321053897824,37.79076056891527,0.0985224274128069,121.100845132532,1.131092790341723,0.8810810877117011,0.0287084897382195,34.136425977591585,60.11177670787533,0.6632284,0.1414246,0.9967789,0.99273807,0.09960065,0.07801394,14.272000312805176,71.658203125,0.0,0.0,54.0,19.0,7.0,9.832679748535156,2.0
